id,id_str,created_at,text,display_text_range,retweet_count,favorite_count,favorited,truncated,lang,is_quote_status,source,in_reply_to_user_id_str,in_reply_to_status_id_str,in_reply_to_screen_name,user.author_id,user.author_id_str,user.name,user.screen_name,user.description,user.author_created_at,user.profile_image_url,user.profile_banner_url,user.url,user.location,user.tweets_count,user.followers_count,user.friends_count,user.statuses_count,user.time_zone,user.protected,user.verified,user.is_translator,user.contributors_enabled,user.geo_enabled,user.author_lang,entities.media,entities.media.media_url
1244412259079565300,1244412259079565312,Sun Mar 29 23:52:57 +0000 2020,@Starbucks please bring back s’mores frap,"[0,41]",0,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",30973,,Starbucks,145079207,145079207,mai,kaisootp,(๑˃̵ᴗ˂̵)و,Tue May 18 02:26:54 +0000 2010,http://pbs.twimg.com/profile_images/686061519763734529/c_NCBcvM_normal.jpg,https://pbs.twimg.com/profile_banners/145079207/1452404787,https://t.co/Bi6wHBH0LM,☀️,30426,121,91,30426,,false,false,false,false,false,,,
1244412245213212700,1244412245213212672,Sun Mar 29 23:52:53 +0000 2020,RT @dondihananto: Physical distancing antrian Starbucks (takeaway/delivery only) https://t.co/EkLluiLZlx,"[0,104]",11,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,626860154,626860154,Enry Pratama Poetra,enry_pp,#26 SF Basketball | @XOnederful | @BF2ocial | Merpati Putih | English Education 2019,Wed Jul 04 23:03:08 +0000 2012,http://pbs.twimg.com/profile_images/1232690598387187714/jt8bpk1p_normal.jpg,https://pbs.twimg.com/profile_banners/626860154/1579159988,https://t.co/esy7WpEo4a,"Bandung, Jawa Barat",2557,314,1356,2557,,false,false,false,false,true,,,http://pbs.twimg.com/media/EURd4KoUUAUIHQq.jpg
1244412240356208600,1244412240356208640,Sun Mar 29 23:52:52 +0000 2020,My boyfriend got me Starbucks 🥺❤️,"[0,33]",1,1,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,940005822,940005822,Jazmin 🍃,jalitesi,paco is my header 💜,Sat Nov 10 21:53:23 +0000 2012,http://pbs.twimg.com/profile_images/1237857327568453634/cMM49qjL_normal.jpg,https://pbs.twimg.com/profile_banners/940005822/1574273754,,,26306,416,386,26306,,false,false,false,false,true,,,
1244412006897049600,1244412006897049600,Sun Mar 29 23:51:57 +0000 2020,RT @BarajasMafer: Me urge un starbucks 🥺,"[0,40]",4,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,1158062624501727200,1158062624501727232,pilar,Pilinskyyy,Me llamo Larissa pero me dicen quesito,Sun Aug 04 17:10:20 +0000 2019,http://pbs.twimg.com/profile_images/1244178880614686720/Em4oQ8fu_normal.jpg,https://pbs.twimg.com/profile_banners/1158062624501727232/1585463170,,,11709,207,285,11709,,false,false,false,false,false,,,
1244411971316772900,1244411971316772864,Sun Mar 29 23:51:48 +0000 2020,"they should have closed down places like starbucks and NON ESSENTIAL drive thru INCLUDING fast food 🙄 the reason this shit keeps spreading is because of all u dumb asses still partying, hanging out with friends &amp; getting fast food. stay at. home. by. yourself.","[0,264]",2,1,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,2894079624,2894079624,clown chowder,jaydinfaith,jaydin faith ✰ [ ig : jaydinx ],Sat Nov 08 21:17:48 +0000 2014,http://pbs.twimg.com/profile_images/1243028235996151808/8rVqJexU_normal.jpg,https://pbs.twimg.com/profile_banners/2894079624/1556572922,,"Los Angeles, CA",9170,743,452,9170,,false,false,false,false,true,,,
1244411950911697000,1244411950911696897,Sun Mar 29 23:51:43 +0000 2020,@PweaseNo Liberry is closed. Get my wi-fi elsewhere I’d rather not say. Goddam Starbucks turned theirs off.,"[10,107]",0,2,false,false,en,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2864460723,1244307066476466179,PweaseNo,888789283770953700,888789283770953728,Lawton Spavineck,LSpavineck,Pronouns for sale to the highest bidder.,Sat Jul 22 15:54:12 +0000 2017,http://pbs.twimg.com/profile_images/1239285863038816256/5EndrQUV_normal.jpg,https://pbs.twimg.com/profile_banners/888789283770953728/1577627391,,Nurnheim,4859,15,26,4859,,false,false,false,false,false,,,
1244411928845451300,1244411928845451266,Sun Mar 29 23:51:38 +0000 2020,Another 30  days of no sports no outside no club no starbucks 😩😩😩 #another30,"[0,76]",0,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,1022847523,1022847523,Maria A,miszmaria90,Brooklyn Nets fan New York Rangers fan ❤️ Greek Girl College Student Future SLP 🙏🏻 ♋️ Carlos 😘,Wed Dec 19 20:36:26 +0000 2012,http://pbs.twimg.com/profile_images/1229604733175947264/PcR3NpQo_normal.jpg,https://pbs.twimg.com/profile_banners/1022847523/1580149877,,"Queens, NY",63102,556,431,63102,,false,false,false,false,true,,,
1244411909157388300,1244411909157388300,Sun Mar 29 23:51:33 +0000 2020,RT @1UMANTA: Extra 30 days? It ain't gon' be 30 days. White folks can't survive without Starbucks for 30 days,"[0,109]",5,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,258970579,258970579,Nana 💫,_PureIvory,|🇬🇭|An unapologetic diaspora chick|,Mon Feb 28 22:10:56 +0000 2011,http://pbs.twimg.com/profile_images/1100921772583510016/Ou0J1xlc_normal.jpg,https://pbs.twimg.com/profile_banners/258970579/1572354869,https://t.co/9BtAYmsOkQ,Mi Nuh Know,346691,6503,3205,346691,,false,false,false,false,true,,,
1244411905948647400,1244411905948647425,Sun Mar 29 23:51:33 +0000 2020,@TheGr8Hurricane My go to spot was Starbucks &amp; Barnes &amp; Nobles. My attention span is HORRIBLE,"[17,101]",0,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2685556486,1244411556319895556,TheGr8Hurricane,273714785,273714785,ash ~,chilllcity,I’m toxic.,Tue Mar 29 01:13:16 +0000 2011,http://pbs.twimg.com/profile_images/1225531175374073885/rOdtpLg1_normal.jpg,https://pbs.twimg.com/profile_banners/273714785/1585608980,,GA✈️FL,53685,568,435,53685,,false,false,false,false,true,,,
1244411885417611300,1244411885417611267,Sun Mar 29 23:51:28 +0000 2020,Think imma get Starbucks tomorrow,"[0,33]",0,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,1170775052012392400,1170775052012392450,♡ chichi loves acnh 🍏🌼 ⁷ ♡,HylianChi,24 • cat mom and content creator • junji ito stan acc ♡• PSU alumna • Venmo: amaichichi • avi by @fresaboba,Sun Sep 08 19:05:11 +0000 2019,http://pbs.twimg.com/profile_images/1229359000619290625/SAcMV125_normal.jpg,https://pbs.twimg.com/profile_banners/1170775052012392450/1577382728,https://t.co/VQKD8Gw615,Studio Ghibli ☼,10612,1077,366,10612,,false,false,false,false,false,,,
1244411880594169900,1244411880594169857,Sun Mar 29 23:51:27 +0000 2020,RT @S_Magdalicious: Everyone attacking Starbucks for staying open is unaware that the company was deemed essential by the government and we…,"[0,140]",1,0,false,false,en,false,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,315509452,315509452,Sylected📯,sylected,DESCIPLE 13. |👕👚-@ALionsheartGear |  🖥- @tellthetruthseries |🎵- S Y L E C T E D,Sun Jun 12 00:31:27 +0000 2011,http://pbs.twimg.com/profile_images/1231796876695003136/e3BDANyh_normal.jpg,https://pbs.twimg.com/profile_banners/315509452/1584296416,https://t.co/IjwIy9j0fD,JERUSALEM ,43565,709,471,43565,,false,false,false,false,true,,,
1244411854882918400,1244411854882918400,Sun Mar 29 23:51:20 +0000 2020,"@AskTarget Can you please explain why the Starbucks locations within Target are closed? In San Diego County and Orange County, Starbucks locations in supermarkets such as Ralphs and Vons remain open. Target and supermarkets are very similar businesses.","[0,252]",0,0,false,false,en,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",432599292,,AskTarget,970419884050989000,970419884050989056,Bret Holguin,BoNTEngineer,,Sun Mar 04 22:05:04 +0000 2018,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,1061,0,22,1061,,false,false,false,false,false,,,
1244411850260795400,1244411850260795394,Sun Mar 29 23:51:19 +0000 2020,My father just referred to Starbucks as Starbucky's,"[0,51]",0,4,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,1233549413831905300,1233549413831905282,Risu,frenrisu,23|She/Her|Furry|Occassionally streams & tweets bad memes|Moderator for @Frostieon,Sat Feb 29 00:28:23 +0000 2020,http://pbs.twimg.com/profile_images/1238318987986927618/5blYn7Gl_normal.jpg,https://pbs.twimg.com/profile_banners/1233549413831905282/1583181235,https://t.co/rLcZ6tWriE,Isle Respite,144,27,42,144,,false,false,false,false,false,,,
1244411806669553700,1244411806669553664,Sun Mar 29 23:51:09 +0000 2020,"RT @clevelanddotcom: Awesome ☕️
In a press release, Starbucks announced that all customers who identify as frontline responders to COVID-19…","[0,140]",14,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,471537334,471537334,"Solon, Ohio",Solon_Ohio,"Solon, Cleveland,  Northeast Ohio, National, World news  and Sports.",Mon Jan 23 00:20:55 +0000 2012,http://pbs.twimg.com/profile_images/506129398417068032/t56Jyyio_normal.jpeg,https://pbs.twimg.com/profile_banners/471537334/1409505679,,"Solon, Ohio. USA",3177,931,601,3177,,false,false,false,false,true,,,
1244411806170275800,1244411806170275840,Sun Mar 29 23:51:09 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks 🥺🥺🥺,"[0,108]",5145,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,1458786164,1458786164,dido,farahwadhy,👻✨,Sun May 26 05:00:09 +0000 2013,http://pbs.twimg.com/profile_images/1216294316680695809/W8gZJvsr_normal.jpg,https://pbs.twimg.com/profile_banners/1458786164/1585036995,,Malaysia🇲🇾,9739,358,190,9739,,false,false,false,false,true,,,
1244411778190192600,1244411778190192640,Sun Mar 29 23:51:02 +0000 2020,@OneWayTicketSA @PeterSchiff @Starbucks Peter is too afraid to be honest to everyone when #Bitcoin rises. He goes completely silent. Shameful,"[40,141]",0,1,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3032230135,1244395630312787968,OneWayTicketSA,1174481144122937300,1174481144122937354,J.K.,JKwoski,"Dad, lover of racquetball, hiking, and Bitcoin not Blockchain.",Thu Sep 19 00:31:53 +0000 2019,http://pbs.twimg.com/profile_images/1241958508486168576/Z2_K1fBW_normal.jpg,https://pbs.twimg.com/profile_banners/1174481144122937354/1580241240,,,5434,1077,976,5434,,false,false,false,false,false,,,
1244411777133285400,1244411777133285378,Sun Mar 29 23:51:02 +0000 2020,Try asking his wife if she could do it. That’s 2 Starbucks. https://t.co/CMQ8Kz2wlW,"[0,59]",0,0,false,false,en,true,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,,39794254,39794254,leslie,lesliesusan27,"yoga, swimming, painter, trying to live in the moment. most of all appreciate our blessings. SC and NJ.",Wed May 13 17:11:58 +0000 2009,http://pbs.twimg.com/profile_images/1211967102946566146/dRcr157n_normal.jpg,https://pbs.twimg.com/profile_banners/39794254/1569266691,,"ÜT: 32.210917,-80.693459",18811,103,358,18811,,false,false,false,false,true,,,
1244411740261154800,1244411740261154821,Sun Mar 29 23:50:53 +0000 2020,All I want is for starbucks to reopen and 10k in cash 😭😭😭,"[0,57]",0,6,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,1116096216541093900,1116096216541093888,ELLIE🍐$3onlyfans'Daily Videos,Ellie_tease,"♡22♡Stoner♡Ur Pocket Pear♡Canadian♡         18+🌸Unlock my Daily Videos, link below🌸           top 2.7% OF slut😇",Wed Apr 10 21:50:48 +0000 2019,http://pbs.twimg.com/profile_images/1237373892433448964/0dOcRgMV_normal.jpg,https://pbs.twimg.com/profile_banners/1116096216541093888/1581948911,https://t.co/o8bIUiKtJb,Canada,17002,22089,95,17002,,false,false,false,false,false,,,
1244411726570946600,1244411726570946562,Sun Mar 29 23:50:50 +0000 2020,"@AprilMa12871252 @Starbucks I had no idea till lately,So much to learn . Ty","[28,75]",0,1,false,false,en,false,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",1001823179696955392,1244411033533534209,AprilMa12871252,1212835667975127000,1212835667975127041,Starseed52,Starseed521,#awakened#god sparked#fly on the wall#galactic student#service to source#laughter required daily#Music ingested daily,Thu Jan 02 20:39:13 +0000 2020,http://pbs.twimg.com/profile_images/1212836663531053060/T3CXG-HG_normal.jpg,https://pbs.twimg.com/profile_banners/1212835667975127041/1585494067,,,871,183,197,871,,false,false,false,false,false,,,
1244411689828786200,1244411689828786177,Sun Mar 29 23:50:41 +0000 2020,@TLCogs Here you go! Enjoy! 😊 They taste very similar to the Starbucks version! https://t.co/RywU37WuRj,"[8,103]",0,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",41493691,1244411228614729728,TLCogs,28474313,28474313,Kristina,TDotKrissyMac,Throw kindness around like confetti!😊🎉❤️,Fri Apr 03 01:49:48 +0000 2009,http://pbs.twimg.com/profile_images/1142119121028624384/Gj4hmnId_normal.jpg,https://pbs.twimg.com/profile_banners/28474313/1562907954,,Toronto,37154,689,533,37154,,false,false,false,false,true,,,
1244411665610764300,1244411665610764289,Sun Mar 29 23:50:35 +0000 2020,"RT @kpop_medley: Starbucks Cherry Blossom MD - secured

Available: 1 tassel keyring and 1 cherry blossom keyring (1st photo)

DM to inquire…","[0,140]",3,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,74128979,74128979,Kmcf,kristianamae,Cold as ice,Mon Sep 14 10:54:15 +0000 2009,http://pbs.twimg.com/profile_images/1032931081253580801/wVVwqSzS_normal.jpg,https://pbs.twimg.com/profile_banners/74128979/1487132399,https://t.co/n13RU3Tk3V,Singapore,38653,181,179,38653,,false,false,false,false,false,,,
1244411636363833300,1244411636363833349,Sun Mar 29 23:50:28 +0000 2020,"@JaieCarroll Oh No! I am so sorry to hear about your Starbucks Rewards account, this is very concerning. I would be happy to look into this a bit more. Can you please DM me with the email address that is associated with your Starbucks Rewards account? Thank you - Angel https://t.co/gOy521Fj9l","[13,269]",0,1,false,false,en,false,"<a href=""http://www.lithium.com"" rel=""nofollow"">Lithium Tech</a>",617292167,1244407379632050178,JaieCarroll,2917968139,2917968139,Starbucks Help,StarbucksHelp,Official @Starbucks Customer Care team supporting all US & Canada stores from 5:00am-7:00pm PT - 7 days a week!,Wed Dec 03 20:46:57 +0000 2014,http://pbs.twimg.com/profile_images/885287858143084545/YjVfgGjT_normal.jpg,https://pbs.twimg.com/profile_banners/2917968139/1507225103,http://t.co/k8RTGjUS9E,Just a sip away,157219,15196,39,157219,,false,true,false,false,false,,,
1244411631976755200,1244411631976755205,Sun Mar 29 23:50:27 +0000 2020,"No filter required.  The cherry blossoms blooming- pandemic be damned! Was having my first Starbucks drink in a week while maintaining my social distancing. @ Vancouver, British Columbia https://t.co/EzItx6oPXB","[0,210]",0,1,false,false,en,false,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,799653445,799653445,Joyce F,joyceeee16,,Mon Sep 03 04:55:50 +0000 2012,http://pbs.twimg.com/profile_images/2571846270/image_normal.jpg,,,,240,12,167,240,,false,false,false,false,false,,,
1244411563596869600,1244411563596869632,Sun Mar 29 23:50:11 +0000 2020,RT @jlmafi: Remember when Starbucks used to sell CDs at the counter,"[0,67]",8,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,730076089,730076089,JV 🌺,JVisKnivio,Just a guy who has a passion for music✨ #FREELIFE ✌️【=◈︿◈=】Graduate from Icon Collective 🕊 @knivio,Wed Aug 01 05:49:44 +0000 2012,http://pbs.twimg.com/profile_images/1167123473648381953/sq_C2mLo_normal.jpg,https://pbs.twimg.com/profile_banners/730076089/1549592812,,In my own world,80588,1268,868,80588,,false,false,false,false,true,,,
1244411545624305700,1244411545624305664,Sun Mar 29 23:50:07 +0000 2020,"@NoOffenseyt @dickwarlockfan @tombahama262 @The_mac_mac @thehill No you fuckin moron. You get mentioned by a friend, Facebook logs it. Photos of you? Facial recognition. In the background of someones selfie at starbucks? Logged. 

You dont have to fucking accept or tell them ANYTHING.","[65,285]",0,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3486348980,1244380453135622144,NoOffenseyt,735010117,735010117,Caleb,Calebcom84,,Fri Aug 03 14:53:20 +0000 2012,http://pbs.twimg.com/profile_images/621588510047244288/nj29SVkp_normal.jpg,,,,3458,28,48,3458,,false,false,false,false,false,,,
1244411533754536000,1244411533754535936,Sun Mar 29 23:50:04 +0000 2020,@sammideveau @TimHortons Sadly this is what I’ve come to expect from @TimHortons and the reason I’ll spend 5x more at @Starbucks. It’s worth it to know that staff is being treated properly. #shameontimhortons,"[25,208]",0,2,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",894993866889322496,1242185836801806337,sammideveau,31403594,31403594,Aron McGrath,aronmcg,,Wed Apr 15 13:15:25 +0000 2009,http://pbs.twimg.com/profile_images/647240178990452736/KDDGUb-7_normal.jpg,,,Toronto,408,56,152,408,,false,false,false,false,true,,,
1244411449910481000,1244411449910480902,Sun Mar 29 23:49:44 +0000 2020,RT @KateMcClarnon83: Hey @USIedu @RiceLib and @USIfood! I need your help. My mom is Donna from USI Starbucks and she turns 65 this week!! I…,"[0,140]",68,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,1155215527,1155215527,Sahib Sooch,SahibSooch,love is the answer,Wed Feb 06 21:53:09 +0000 2013,http://pbs.twimg.com/profile_images/1242957614088060928/s2loj0dJ_normal.jpg,https://pbs.twimg.com/profile_banners/1155215527/1585180652,,"Paradise, Indiana ",10464,1124,947,10464,,false,false,false,false,true,,,
1244411445158088700,1244411445158088705,Sun Mar 29 23:49:43 +0000 2020,"RT @JaclynFOX5Vegas: ENJOY: 
2 Pomeranians enjoying a @Starbucks Puppacino .
#QuarantineLife https://t.co/nXutralUb0","[0,116]",1,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,2166938988,2166938988,joe costanzo,costanzo740,"Zohreen, Lauren Sivan ,Mese Smith,Brytni Sarpy,Erin Myers,Elena Tovar,Liberty Zabala, Kimi Evans,,Chrisdyann Urbie,Anabel Munoz,Amanda Salas,Hailey Winslow",Thu Oct 31 17:06:14 +0000 2013,http://pbs.twimg.com/profile_images/1135938685180841984/hdPG1K_1_normal.jpg,https://pbs.twimg.com/profile_banners/2166938988/1481469259,,"California, USA",371738,1411,2643,371738,,false,false,false,false,true,,,http://pbs.twimg.com/ext_tw_video_thumb/1244408535493955585/pu/img/1DpiAbyo2dgnKgv6.jpg
1244411377814560800,1244411377814560769,Sun Mar 29 23:49:27 +0000 2020,"@calmAndRational @novemberhaiku Melted butter in coffee is surprisingly good.  There's a local Starbucks in my area that calls an Americano w/ steamed heavy cream + melted butter a ""bulletproof"" coffee and it's amazing!","[32,219]",0,1,false,false,en,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1720122049,1244404448560066561,calmAndRational,1031748299584352300,1031748299584352256,Denver_Clark,DCarlosClark127,A sinner trusting in Christ alone for forgiveness. A husband & father who loves his family,Tue Aug 21 03:42:18 +0000 2018,http://pbs.twimg.com/profile_images/1138495233514266624/g8T2k9m3_normal.jpg,,,,4255,594,379,4255,,false,false,false,false,false,,,
1244411294121369600,1244411294121369600,Sun Mar 29 23:49:07 +0000 2020,I haven’t had Starbucks in a minute )’:,"[0,39]",1,2,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,731261657792405500,731261657792405505,jackiee🧚🏼‍♂️,jackieexoxoxo,know your worth,Fri May 13 23:15:40 +0000 2016,http://pbs.twimg.com/profile_images/1244508519824490498/XhVxwqFy_normal.jpg,https://pbs.twimg.com/profile_banners/731261657792405505/1585548950,,,569,117,115,569,,false,false,false,false,false,,,
1244411270566154200,1244411270566154240,Sun Mar 29 23:49:01 +0000 2020,@Starseed521 @Starbucks Not to mention their prices are absolutely ridiculous!!,"[24,79]",0,1,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1001823179696955392,1244411033533534209,AprilMa12871252,1001823179696955400,1001823179696955392,April Marie 👽✨,AprilMa12871252,"✨Starseed✨🧐Truthseeker🌱Cannabis Advocate 💜 Crohn's Warrior 🚑 EMT
#QArmy #WWG1WGA #Trump2020 #Patriot #Deplorable 🤡🛑 Proudly blocked by John Podesta 🛑🤡",Wed May 30 13:50:33 +0000 2018,http://pbs.twimg.com/profile_images/1242970690317410310/D2EFG85y_normal.jpg,https://pbs.twimg.com/profile_banners/1001823179696955392/1585530396,,"Ohio, USA",6271,2526,2495,6271,,false,false,false,false,true,,,
1244411232515272700,1244411232515272704,Sun Mar 29 23:48:52 +0000 2020,no bc i don’t have an income but i will b reloading my starbucks card at least once 😔,"[0,85]",0,1,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1123282366498103302,1244411105503412224,jessgarh,1123282366498103300,1123282366498103302,jess 🍯,jessgarh,jesspink in ur area,Tue Apr 30 17:46:00 +0000 2019,http://pbs.twimg.com/profile_images/1241294530134986752/MKhn96Ue_normal.jpg,https://pbs.twimg.com/profile_banners/1123282366498103302/1567967957,,,6269,134,157,6269,,false,false,false,false,false,,,
1244411195873833000,1244411195873832960,Sun Mar 29 23:48:43 +0000 2020,@ChrisPBaconLT @jjpalmer2015 @Quin4Trump @Big_crusher1000 @gottripstone @ScottRickhoff @robcarlson20 @MemeMercenary @RobertP60779724 @RosaWal90673631 @littlequackus @EngagedPatriot @scampbell123451 @kit_bramat @Shaun_Girk @MarlaineDettlo1 @fedagentmark @vicksiern @jan_aurora @davidf4444 @TheWickerhead @Jamie32377541 @stand4honor @establishmentno @Rosemar06585176 @ISafeyet @RemiDSS @ALEXNEWMAN_JOU @WMRDC @libertytarian @ddwiese @PAMsLOvE @RealDeanCain @BrianHanes4 @kbr_kag @Lots_Of_Fun_69 @BILLHALES88 @seecyn5858 @Brooke_Kelly87 @Duwayn55629746 @spinson7746 @cmccbyfaith @MacShiver @WagonKnoggin @PatriotBrwnEyes @traveler002 @mamoobonnie @bmickeydanger @kay89266490 @usvetram Couldn't believe the line at starbucks when I passed it about an hour ago...Swear there was like 30 or 40 all circled around in a parking lot waiting for coffee.,"[682,843]",4,2,false,false,en,false,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",890788806059737089,1244340456881713152,ChrisPBaconLT,1102768224834269200,1102768224834269184,GrannieLynda,Lynda63986855,"Just seeing whats up...
NO DMs--Any DMs with ""Only For You"" is an IMMEDIATE Block!",Tue Mar 05 03:10:08 +0000 2019,http://pbs.twimg.com/profile_images/1102768807121104896/lS3e1Noq_normal.jpg,https://pbs.twimg.com/profile_banners/1102768224834269184/1584992134,,,16126,2576,2642,16126,,false,false,false,false,false,,,
1244411152567644200,1244411152567644160,Sun Mar 29 23:48:33 +0000 2020,RT @wjhvisuals: can...i...i have a question....in only US....only....America.....Starbucks.....limited......beverage.....isseoyo,"[0,128]",732,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,1575634687,1575634687,nanda,colouronmint,mingyu kebalik,Sun Jul 07 17:09:11 +0000 2013,http://pbs.twimg.com/profile_images/1244354116454760448/7ym8hthp_normal.jpg,https://pbs.twimg.com/profile_banners/1575634687/1585604848,,"svt230917,161119 twc170819  ",91406,1323,877,91406,,false,false,false,false,true,,,
1244411105503412200,1244411105503412224,Sun Mar 29 23:48:22 +0000 2020,the amount of money i’m gonna give to starbucks and canes when this is over is criminal 😔,"[0,89]",0,5,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,1123282366498103300,1123282366498103302,jess 🍯,jessgarh,jesspink in ur area,Tue Apr 30 17:46:00 +0000 2019,http://pbs.twimg.com/profile_images/1241294530134986752/MKhn96Ue_normal.jpg,https://pbs.twimg.com/profile_banners/1123282366498103302/1567967957,,,6269,134,157,6269,,false,false,false,false,false,,,
1244411087589605400,1244411087589605381,Sun Mar 29 23:48:17 +0000 2020,RT @jadamhenson: $7 coffee from @Starbucks is not essential,"[0,59]",3,0,false,false,en,false,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,934990095408607200,934990095408607237,Skooma,DarkwireBT,18+ only please▮MMO Streamer▮Don't lose your punk▮24▮new account,Mon Nov 27 03:39:44 +0000 2017,http://pbs.twimg.com/profile_images/1222756038027489281/LPViPc1Y_normal.jpg,https://pbs.twimg.com/profile_banners/934990095408607237/1584594263,https://t.co/AxDqG2qByo,Night City,1819,57,153,1819,,false,false,false,false,false,,,
1244202626557735000,1244202626557734912,Sun Mar 29 09:59:56 +0000 2020,dude i just wanna go put and drink starbucks. pelis la weyyyy,"[0,61]",2,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,986823451,986823451,shayang,IzatyShasha,got a sweet boyfie up there 💗,Mon Dec 03 15:13:20 +0000 2012,http://pbs.twimg.com/profile_images/1244838280106872832/MqkOcmzt_normal.jpg,https://pbs.twimg.com/profile_banners/986823451/1583637323,https://t.co/POZBdSNvhi,,31642,933,362,31642,,false,false,false,false,true,,,
1244202494500024300,1244202494500024320,Sun Mar 29 09:59:25 +0000 2020,RT @amierashfqa: can i have smtg from family mart... or tealive.. or starbucks.. or whatever cold drinks 🥺🥺🥺,"[0,108]",5145,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,820326874064646100,820326874064646144,♥,anessa_sofia14,—ғʀᴀɢɪʟᴇ—,Sat Jan 14 17:49:02 +0000 2017,http://pbs.twimg.com/profile_images/1229445228496424964/UWkVkrT1_normal.jpg,https://pbs.twimg.com/profile_banners/820326874064646144/1585251779,https://t.co/kMWT6QIcEh,Unknown,18459,352,362,18459,,false,false,false,false,true,,,
1244202360030691300,1244202360030691328,Sun Mar 29 09:58:53 +0000 2020,Starbucks Frappe or CBTL Ice Blended?,"[0,37]",0,0,false,false,en,false,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,17151555,17151555,Adilla Ramli,DILLAFAFILLA,Lazy to associate with humans,Tue Nov 04 08:22:17 +0000 2008,http://pbs.twimg.com/profile_images/3686348404/51b294cf7629ec262fa2fbfbbc9e8984_normal.jpeg,https://pbs.twimg.com/profile_banners/17151555/1428123401,,Coughing Hills,77237,378,267,77237,,false,false,false,false,true,,,
